DATE,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC
2015-11-13 14:54:00,80,5,N,46,5
2015-11-13 22:54:00,80,5,N,72,5
2015-11-13 23:17:00,60,5,N,67,5
2015-11-13 23:33:00,70,5,N,77,5
2015-11-14 01:35:00,60,5,N,77,5
2015-11-14 01:54:00,80,5,N,72,5
2015-11-14 05:54:00,70,5,N,77,5
2015-11-14 08:54:00,80,5,N,36,5
2015-11-14 10:54:00,70,5,N,36,5
2015-11-14 11:54:00,50,5,N,41,5
2015-11-14 12:54:00,70,5,N,46,5
2015-11-15 00:54:00,70,5,N,46,5
2015-11-15 02:54:00,80,5,N,67,5
2015-11-15 04:54:00,90,5,N,62,5
2015-11-15 06:54:00,70,5,N,36,5
2015-11-15 09:54:00,50,5,N,41,5
2015-11-15 10:54:00,80,5,N,46,5
2015-11-15 13:54:00,50,5,N,41,5
2015-11-15 23:11:00,80,5,N,72,5
2015-11-15 23:22:00,80,5,N,77,5
2015-11-16 00:54:00,70,5,N,67,5
2015-11-16 01:16:00,80,5,N,72,5
2015-11-16 01:24:00,70,5,N,82,5
2015-11-16 01:54:00,80,5,N,82,5
2015-11-16 09:54:00,70,5,N,57,5
2015-11-16 12:54:00,90,5,N,62,5
2015-11-16 13:54:00,70,5,N,103,5
2015-11-16 14:54:00,70,5,N,62,5
2015-11-16 15:54:00,60,5,N,51,5
2015-11-16 16:54:00,80,5,N,57,5
2015-11-17 03:41:00,60,5,N,88,5
2015-11-17 03:54:00,60,5,N,72,5
2015-11-17 04:54:00,60,5,N,88,5
2015-11-17 05:54:00,60,5,N,77,5
2015-11-17 09:54:00,70,5,N,51,5
2015-11-17 13:54:00,60,5,N,57,5
2015-11-17 21:54:00,50,5,N,82,5
2015-11-17 22:54:00,50,5,N,88,5
2015-11-17 23:01:00,60,5,N,103,5
2015-11-17 23:52:00,60,5,N,108,5
2015-11-17 23:54:00,60,5,N,113,5
2015-11-18 00:18:00,40,5,N,98,5
2015-11-18 00:54:00,50,5,N,93,5
2015-11-18 01:22:00,60,5,N,103,5
2015-11-18 01:31:00,60,5,N,113,5
2015-11-18 01:54:00,50,5,N,113,5
2015-11-18 02:54:00,80,5,N,113,5
2015-11-18 03:09:00,90,5,N,93,5
2015-11-18 03:16:00,90,5,N,82,5
2015-11-18 03:24:00,90,5,N,82,5
2015-11-18 03:31:00,90,5,N,82,5
2015-11-18 03:38:00,80,5,N,88,5
2015-11-18 03:54:00,80,5,N,82,5
2015-11-18 05:54:00,90,5,N,67,5
2015-11-18 06:14:00,80,5,N,51,5
2015-11-18 06:54:00,70,5,N,46,5
2015-11-18 07:54:00,80,5,N,57,5
2015-11-18 13:35:00,50,5,N,31,5
2015-11-18 16:54:00,40,5,N,26,5
2015-11-18 18:54:00,50,5,N,46,5
2015-11-18 19:54:00,60,5,N,41,5
2015-11-18 20:54:00,70,5,N,36,5
2015-11-18 21:21:00,70,5,N,46,5
2015-11-18 21:54:00,80,5,N,46,5
2015-11-18 22:52:00,160,5,N,26,5
2015-11-18 22:54:00,110,5,N,31,5
2015-11-18 23:03:00,120,5,N,46,5
2015-11-18 23:11:00,150,5,N,26,5
2015-11-18 23:19:00,150,5,N,51,5
2015-11-18 23:26:00,160,5,N,46,5
2015-11-18 23:34:00,150,5,N,36,5
2015-11-18 23:52:00,160,5,N,31,5
2015-11-18 23:54:00,160,5,N,26,5
2015-11-19 00:20:00,160,5,N,26,5
2015-11-19 00:30:00,170,5,N,26,5
2015-11-19 00:38:00,170,5,N,26,5
2015-11-19 00:49:00,150,5,N,21,5
2015-11-19 00:54:00,150,5,N,26,5
2015-11-19 01:06:00,150,5,N,51,5
2015-11-19 01:26:00,120,5,N,26,5
2015-11-19 01:29:00,130,5,N,31,5
2015-11-19 01:43:00,130,5,N,21,5
2015-11-19 01:52:00,100,5,N,21,5
2015-11-19 01:54:00,100,5,N,21,5
2015-11-19 02:14:00,160,5,N,31,5
2015-11-19 02:27:00,130,5,N,26,5
2015-11-19 02:37:00,110,5,N,26,5
2015-11-19 02:47:00,100,5,N,31,5
2015-11-19 03:19:00,100,5,N,21,5
2015-11-19 03:42:00,80,5,N,26,5
2015-11-19 03:51:00,90,5,N,72,5
2015-11-19 03:52:00,90,5,N,72,5
2015-11-19 03:54:00,100,5,N,57,5
2015-11-19 04:13:00,100,5,N,41,5
2015-11-19 05:54:00,80,5,N,67,5
2015-11-19 06:17:00,80,5,N,46,5
2015-11-19 06:33:00,80,5,N,67,5
2015-11-19 06:37:00,80,5,N,51,5
2015-11-19 06:54:00,70,5,N,67,5
2015-11-19 07:16:00,80,5,N,62,5
2015-11-19 07:29:00,90,5,N,67,5
2015-11-19 07:54:00,90,5,N,51,5
2015-11-19 08:54:00,80,5,N,62,5
2015-11-19 09:54:00,60,5,N,51,5
2015-11-19 10:54:00,50,5,N,46,5
2015-11-19 11:54:00,70,5,N,67,5
2015-11-19 12:54:00,70,5,N,62,5
2015-11-19 13:54:00,70,5,N,57,5
2015-11-19 16:52:00,60,5,N,67,5
2015-11-19 16:54:00,60,5,N,57,5
2015-11-19 18:54:00,60,5,N,77,5
2015-11-19 20:54:00,60,5,N,72,5
2015-11-19 23:54:00,60,5,N,77,5
2015-11-20 03:54:00,60,5,N,88,5
2015-11-20 07:54:00,50,5,N,72,5
2015-11-20 08:54:00,60,5,N,77,5
2015-11-20 09:54:00,60,5,N,98,5
2015-11-20 10:54:00,70,5,N,108,5
2015-11-20 11:54:00,50,5,N,72,5
2015-11-20 12:54:00,60,5,N,93,5
2015-11-20 13:54:00,60,5,N,88,5
2015-11-20 14:37:00,70,5,N,108,5
2015-11-20 14:52:00,70,5,N,93,5
2015-11-20 14:54:00,70,5,N,98,5
2015-11-20 15:54:00,60,5,N,82,5
2015-11-20 16:21:00,90,5,N,88,5
2015-11-20 16:36:00,80,5,N,82,5
2015-11-20 16:38:00,80,5,N,72,5
2015-11-20 16:54:00,80,5,N,88,5
2015-11-20 17:29:00,90,5,N,108,5
2015-11-20 17:41:00,80,5,N,98,5
2015-11-20 17:54:00,80,5,N,113,5
2015-11-20 17:57:00,80,5,N,88,5
2015-11-20 18:43:00,80,5,N,98,5
2015-11-20 18:52:00,70,5,N,62,5
2015-11-20 18:54:00,70,5,N,93,5
2015-11-20 19:14:00,80,5,N,108,5
2015-11-20 19:24:00,80,5,N,113,5
2015-11-20 19:43:00,80,5,N,93,5
2015-11-20 19:54:00,80,5,N,113,5
2015-11-20 20:28:00,80,5,N,103,5
2015-11-20 20:32:00,80,5,N,108,5
2015-11-20 20:36:00,80,5,N,93,5
2015-11-20 20:49:00,90,5,N,88,5
2015-11-20 20:54:00,90,5,N,93,5
2015-11-20 21:40:00,80,5,N,118,5
2015-11-20 21:47:00,90,5,N,82,5
2015-11-20 21:52:00,90,5,N,113,5
2015-11-20 21:54:00,90,5,N,118,5
2015-11-20 22:14:00,80,5,N,108,5
2015-11-20 22:24:00,80,5,N,103,5
2015-11-20 22:54:00,80,5,N,98,5
2015-11-20 23:02:00,80,5,N,82,5
2015-11-20 23:57:00,80,5,N,108,5
2015-11-21 00:16:00,80,5,N,98,5
2015-11-21 00:22:00,90,5,N,98,5
2015-11-21 00:52:00,80,5,N,124,5
2015-11-21 00:54:00,80,5,N,113,5
2015-11-21 01:54:00,90,5,N,113,5
2015-11-21 02:54:00,90,5,N,98,5
2015-11-21 03:54:00,100,5,N,88,5
2015-11-21 04:54:00,90,5,N,88,5
2015-11-21 05:25:00,90,5,N,93,5
2015-11-21 05:54:00,90,5,N,88,5
2015-11-21 06:27:00,90,5,N,93,5
2015-11-21 06:54:00,90,5,N,103,5
2015-11-21 07:52:00,100,5,N,88,5
2015-11-21 07:54:00,90,5,N,88,5
2015-11-21 08:54:00,100,5,N,72,5
2015-11-21 09:54:00,100,5,N,88,5
2015-11-21 10:54:00,100,5,N,93,5
2015-11-21 11:54:00,110,5,N,72,5
2015-11-21 12:21:00,100,5,N,67,5
2015-11-21 12:54:00,100,5,N,67,5
2015-11-21 13:54:00,100,5,N,77,5
2015-11-21 14:54:00,90,5,N,82,5
2015-11-21 15:54:00,100,5,N,62,5
2015-11-21 16:54:00,90,5,N,62,5
2015-11-21 17:54:00,90,5,N,57,5
2015-11-21 19:54:00,90,5,N,72,5
2015-11-21 20:54:00,90,5,N,82,5
2015-11-21 21:54:00,80,5,N,88,5
2015-11-22 13:54:00,80,5,N,36,5
2015-11-22 14:54:00,80,5,N,46,5
2015-11-22 15:54:00,90,5,N,41,5
2015-11-22 16:54:00,90,5,N,36,5
2015-11-22 22:43:00,110,5,N,62,5
2015-11-22 22:54:00,100,5,N,67,5
2015-11-23 00:54:00,90,5,N,98,5
2015-11-23 01:54:00,100,5,N,57,5
2015-11-23 02:54:00,110,5,N,67,5
2015-11-23 03:54:00,120,5,N,36,5
2015-11-23 04:54:00,120,5,N,31,5
2015-11-23 05:54:00,90,5,N,46,5
2015-11-23 06:54:00,80,5,N,41,5
2015-11-23 07:54:00,70,5,N,36,5
2015-11-23 08:54:00,80,5,N,46,5
2015-11-23 09:54:00,80,5,N,51,5
2015-11-23 10:54:00,80,5,N,41,5
2015-11-23 11:54:00,70,5,N,46,5
2015-11-23 21:54:00,90,5,N,67,5
2015-11-23 22:54:00,90,5,N,67,5
2015-11-24 01:54:00,100,5,N,57,5
2015-11-24 02:54:00,100,5,N,57,5
2015-11-24 04:54:00,100,5,N,57,5
2015-11-24 09:54:00,80,5,N,21,5
2015-11-24 10:54:00,90,5,N,36,5
2015-11-24 12:54:00,80,5,N,36,5
2015-11-24 13:54:00,70,5,N,31,5
2015-11-24 15:54:00,70,5,N,31,5
2015-11-24 21:54:00,90,5,N,36,5
2015-11-24 22:24:00,110,5,N,51,5
2015-11-24 22:54:00,100,5,N,67,5
2015-11-24 23:13:00,110,5,N,46,5
2015-11-25 00:54:00,110,5,N,67,5
2015-11-25 02:45:00,110,5,N,62,5
2015-11-25 02:54:00,100,5,N,57,5
2015-11-25 03:52:00,110,5,N,62,5
2015-11-25 03:54:00,120,5,N,62,5
2015-11-25 04:18:00,110,5,N,62,5
2015-11-25 04:31:00,130,5,N,62,5
2015-11-25 04:37:00,110,5,N,67,5
2015-11-25 05:32:00,120,5,N,51,5
2015-11-25 08:54:00,110,5,N,57,5
2015-11-25 09:12:00,110,5,N,36,5
2015-11-25 09:35:00,120,5,N,15,5
2015-11-25 09:47:00,120,5,N,31,5
2015-11-25 09:54:00,110,5,N,21,5
2015-11-25 11:41:00,90,5,N,31,5
2015-11-25 11:54:00,90,5,N,26,5
2015-11-25 12:21:00,90,5,N,36,5
2015-11-25 12:54:00,110,5,N,26,5
2015-11-25 14:32:00,100,5,N,31,5
2015-11-25 14:54:00,100,5,N,41,5
2015-11-25 15:43:00,100,5,N,41,5
2015-11-25 15:50:00,110,5,N,41,5
2015-11-25 15:54:00,110,5,N,51,5
2015-11-25 16:52:00,110,5,N,36,5
2015-11-25 16:54:00,110,5,N,36,5
2015-11-25 17:52:00,100,5,N,46,5
2015-11-25 17:54:00,100,5,N,46,5
2015-11-25 18:54:00,90,5,N,41,5
2015-11-25 19:18:00,90,5,N,41,5
2015-11-25 19:26:00,100,5,N,41,5
2015-11-25 19:52:00,100,5,N,31,5
2015-11-25 19:54:00,110,5,N,26,5
2015-11-25 20:52:00,90,5,N,41,5
2015-11-25 20:54:00,90,5,N,41,5
2015-11-25 21:54:00,100,5,N,51,5
2015-11-25 22:29:00,90,5,N,57,5
2015-11-25 22:40:00,90,5,N,41,5
2015-11-25 23:54:00,90,5,N,67,5
2015-11-26 00:54:00,100,5,N,57,5
2015-11-26 03:54:00,80,5,N,62,5
2015-11-26 05:52:00,100,5,N,57,5
2015-11-26 05:54:00,100,5,N,46,5
2015-11-26 09:54:00,80,5,N,57,5
2015-11-26 10:39:00,100,5,N,26,5
2015-11-26 12:47:00,80,5,N,51,5
2015-11-26 12:54:00,90,5,N,41,5
2015-11-26 13:54:00,90,5,N,36,5
2015-11-26 14:54:00,100,5,N,36,5
2015-11-26 15:54:00,110,5,N,21,5
2015-11-27 11:54:00,60,5,N,57,5
2015-11-27 14:54:00,70,5,N,57,5
2015-11-27 16:54:00,50,5,N,72,5
2015-11-27 18:54:00,60,5,N,46,5
2015-11-27 23:52:00,50,5,N,98,5
2015-11-27 23:54:00,50,5,N,88,5
2015-11-28 00:54:00,60,5,N,82,5
2015-11-28 01:54:00,50,5,N,98,5
2015-11-28 02:54:00,50,5,N,103,5
2015-11-28 07:54:00,70,5,N,67,5
2015-11-28 08:54:00,70,5,N,67,5
2015-11-28 09:19:00,60,5,N,57,5
2015-11-28 09:54:00,70,5,N,57,5
2015-11-28 10:54:00,70,5,N,57,5
2015-11-28 11:39:00,80,5,N,36,5
2015-11-28 11:54:00,60,5,N,62,5
2015-11-28 12:36:00,80,5,N,62,5
2015-11-28 12:54:00,80,5,N,62,5
2015-11-28 13:54:00,90,5,N,67,5
2015-11-28 14:42:00,70,5,N,72,5
2015-11-28 14:52:00,90,5,N,57,5
2015-11-28 14:54:00,90,5,N,57,5
2015-11-28 15:17:00,80,5,N,51,5
2015-11-28 15:54:00,70,5,N,62,5
2015-11-28 16:15:00,80,5,N,62,5
2015-11-28 16:54:00,50,5,N,67,5
2015-11-28 17:42:00,50,5,N,51,5
2015-11-28 17:54:00,80,5,N,36,5
2015-11-28 17:59:00,70,5,N,31,5
2015-11-28 18:26:00,50,5,N,51,5
2015-11-28 18:54:00,80,5,N,62,5
2015-11-28 19:28:00,70,5,N,62,5
2015-11-28 19:54:00,90,5,N,46,5
2015-11-28 21:54:00,60,5,N,72,5
2015-11-29 00:54:00,80,5,N,88,5
2015-11-29 02:54:00,90,5,N,72,5
2015-11-29 03:54:00,60,5,N,93,5
2015-11-29 04:54:00,80,5,N,72,5
2015-11-29 08:54:00,90,5,N,46,5
2015-11-29 12:54:00,60,5,N,31,5
2015-11-29 13:54:00,60,5,N,51,5
2015-11-30 02:54:00,70,5,N,82,5
2015-11-30 03:54:00,80,5,N,67,5
2015-11-30 04:54:00,80,5,N,77,5
2015-11-30 05:21:00,70,5,N,72,5
2015-11-30 05:54:00,80,5,N,77,5
2015-11-30 09:54:00,60,5,N,41,5
2015-12-01 00:24:00,90,5,N,46,5
2015-12-01 00:54:00,60,5,N,46,5
2015-12-01 01:54:00,90,5,N,51,5
2015-12-01 02:54:00,70,5,N,51,5
2015-12-01 06:54:00,60,5,N,46,5
2015-12-01 14:54:00,20,5,N,21,5
2015-12-01 15:54:00,50,5,N,26,5
2015-12-01 23:54:00,70,5,N,57,5
2015-12-02 01:54:00,50,5,N,62,5
2015-12-02 05:54:00,90,5,N,72,5
2015-12-02 07:54:00,70,5,N,57,5
2015-12-02 10:54:00,90,5,N,46,5
2015-12-02 11:45:00,90,5,N,41,5
2015-12-02 11:54:00,100,5,N,31,5
2015-12-02 13:54:00,80,5,N,41,5
2015-12-02 14:12:00,90,5,N,46,5
2015-12-02 14:19:00,80,5,N,41,5
2015-12-02 14:54:00,90,5,N,31,5
2015-12-02 15:54:00,90,5,N,36,5
2015-12-02 16:54:00,90,5,N,51,5
2015-12-02 17:52:00,70,5,N,72,5
2015-12-02 17:54:00,80,5,N,57,5
2015-12-02 18:54:00,90,5,N,57,5
2015-12-02 19:41:00,100,5,N,46,5
2015-12-02 19:54:00,110,5,N,41,5
2015-12-02 20:11:00,110,5,N,46,5
2015-12-02 20:54:00,110,5,N,36,5
2015-12-02 22:54:00,100,5,N,51,5
2015-12-03 01:29:00,80,5,N,57,5
2015-12-03 02:54:00,100,5,N,67,5
2015-12-03 03:54:00,90,5,N,51,5
2015-12-03 04:52:00,80,5,N,46,5
2015-12-03 04:54:00,80,5,N,46,5
2015-12-03 06:52:00,80,5,N,62,5
2015-12-03 06:54:00,80,5,N,57,5
2015-12-03 08:54:00,70,5,N,41,5
2015-12-03 15:54:00,60,5,N,51,5
2015-12-03 21:54:00,70,5,N,51,5
2015-12-03 22:15:00,80,5,N,51,5
2015-12-03 22:54:00,70,5,N,57,5
2015-12-03 23:54:00,70,5,N,67,5
2015-12-04 00:54:00,80,5,N,67,5
2015-12-04 02:54:00,60,5,N,72,5
2015-12-04 03:54:00,50,5,N,62,5
2015-12-04 04:54:00,60,5,N,93,5
2015-12-04 05:31:00,60,5,N,72,5
2015-12-04 05:54:00,60,5,N,82,5
2015-12-04 06:54:00,60,5,N,57,5
2015-12-04 07:54:00,60,5,N,41,5
2015-12-04 08:54:00,60,5,N,41,5
2015-12-04 10:54:00,50,5,N,41,5
2015-12-04 13:54:00,60,5,N,46,5
2015-12-04 14:54:00,70,5,N,51,5
2015-12-04 15:25:00,60,5,N,51,5
2015-12-05 01:54:00,60,5,N,67,5
2015-12-05 02:54:00,60,5,N,77,5
2015-12-05 03:35:00,50,5,N,62,5
2015-12-05 03:52:00,50,5,N,57,5
2015-12-05 03:54:00,50,5,N,62,5
2015-12-05 04:24:00,60,5,N,72,5
2015-12-05 04:34:00,60,5,N,62,5
2015-12-05 04:52:00,50,5,N,67,5
2015-12-05 04:54:00,60,5,N,72,5
2015-12-05 05:52:00,70,5,N,93,5
2015-12-05 05:54:00,70,5,N,88,5
2015-12-05 06:18:00,60,5,N,62,5
2015-12-05 06:54:00,60,5,N,62,5
2015-12-05 07:20:00,70,5,N,82,5
2015-12-05 07:37:00,80,5,N,57,5
2015-12-05 07:54:00,60,5,N,67,5
2015-12-05 08:52:00,70,5,N,62,5
2015-12-05 08:54:00,70,5,N,57,5
2015-12-05 09:54:00,80,5,N,72,5
2015-12-05 10:12:00,80,5,N,62,5
2015-12-05 10:52:00,70,5,N,57,5
2015-12-05 10:54:00,60,5,N,62,5
2015-12-05 11:54:00,70,5,N,72,5
2015-12-05 19:54:00,70,5,N,67,5
2015-12-05 22:32:00,70,5,N,62,5
2015-12-05 22:54:00,80,5,N,77,5
2015-12-05 23:01:00,80,5,N,77,5
2015-12-05 23:54:00,80,5,N,67,5
2015-12-06 00:35:00,80,5,N,77,5
2015-12-06 00:42:00,90,5,N,93,5
2015-12-06 01:07:00,60,5,N,88,5
2015-12-06 01:46:00,90,5,N,67,5
2015-12-06 01:54:00,90,5,N,72,5
2015-12-06 03:44:00,60,5,N,77,5
2015-12-06 03:54:00,90,5,N,57,5
2015-12-06 04:02:00,70,5,N,72,5
2015-12-06 04:45:00,80,5,N,67,5
2015-12-06 04:54:00,80,5,N,82,5
2015-12-06 05:32:00,90,5,N,77,5
2015-12-06 05:44:00,80,5,N,77,5
2015-12-06 07:54:00,60,5,N,51,5
2015-12-06 10:54:00,60,5,N,62,5
2015-12-06 12:54:00,70,5,N,72,5
2015-12-06 15:54:00,70,5,N,93,5
2015-12-06 16:54:00,70,5,N,67,5
2015-12-06 18:54:00,60,5,N,67,5
2015-12-06 21:54:00,70,5,N,62,5
2015-12-07 01:54:00,70,5,N,82,5
2015-12-07 02:44:00,80,5,N,103,5
2015-12-07 07:54:00,70,5,N,57,5
2015-12-07 10:54:00,80,5,N,67,5
2015-12-07 14:54:00,80,5,N,46,5
2015-12-07 15:54:00,80,5,N,46,5
2015-12-07 16:54:00,70,5,N,26,5
2015-12-07 17:54:00,70,5,N,36,5
2015-12-07 18:54:00,70,5,N,57,5
2015-12-07 20:54:00,80,5,N,72,5
2015-12-07 21:54:00,70,5,N,57,5
2015-12-07 22:54:00,80,5,N,88,5
2015-12-07 23:54:00,90,5,N,67,5
2015-12-08 00:54:00,100,5,N,46,5
2015-12-08 01:54:00,110,5,N,41,5
2015-12-08 02:54:00,90,5,N,72,5
2015-12-08 07:54:00,60,5,N,57,5
2015-12-08 08:54:00,60,5,N,36,5
2015-12-08 13:54:00,60,5,N,57,5
2015-12-08 14:54:00,60,5,N,46,5
2015-12-08 18:54:00,50,5,N,46,5
2015-12-08 22:54:00,50,5,N,72,5
2015-12-09 01:34:00,50,5,N,82,5
2015-12-09 01:45:00,40,5,N,93,5
2015-12-09 01:54:00,50,5,N,88,5
2015-12-09 02:54:00,40,5,N,93,5
2015-12-09 03:54:00,60,5,N,77,5
2015-12-09 04:54:00,60,5,N,82,5
2015-12-09 05:54:00,60,5,N,77,5
2015-12-09 06:54:00,40,5,N,88,5
2015-12-09 09:54:00,60,5,N,67,5
2015-12-09 10:54:00,60,5,N,67,5
2015-12-09 11:19:00,60,5,N,88,5
2015-12-09 11:54:00,60,5,N,82,5
2015-12-09 13:32:00,70,5,N,82,5
2015-12-09 14:54:00,60,5,N,77,5
2015-12-09 15:50:00,70,5,N,77,5
2015-12-09 15:54:00,70,5,N,88,5
2015-12-09 16:31:00,80,5,N,93,5
2015-12-09 16:54:00,80,5,N,67,5
2015-12-09 17:22:00,70,5,N,98,5
2015-12-09 18:54:00,70,5,N,62,5
2015-12-09 19:54:00,70,5,N,82,5
2015-12-10 10:54:00,100,5,N,57,5
2015-12-10 11:22:00,90,5,N,36,5
2015-12-10 11:40:00,100,5,N,57,5
2015-12-10 11:54:00,110,5,N,41,5
2015-12-10 12:32:00,90,5,N,46,5
2015-12-10 12:44:00,100,5,N,36,5
2015-12-10 12:54:00,90,5,N,62,5
2015-12-10 13:38:00,90,5,N,51,5
2015-12-10 13:54:00,90,5,N,46,5
2015-12-10 15:54:00,80,5,N,51,5
2015-12-10 17:49:00,90,5,N,41,5
2015-12-10 17:54:00,80,5,N,41,5
2015-12-10 19:32:00,100,5,N,31,5
2015-12-10 19:54:00,100,5,N,26,5
2015-12-10 20:54:00,100,5,N,41,5
2015-12-10 22:51:00,90,5,N,51,5
2015-12-10 23:15:00,80,5,N,62,5
2015-12-11 00:52:00,90,5,N,67,5
2015-12-11 00:54:00,110,5,N,62,5
2015-12-11 01:23:00,80,5,N,82,5
2015-12-11 01:54:00,90,5,N,82,5
2015-12-11 02:42:00,100,5,N,72,5
2015-12-11 02:52:00,100,5,N,82,5
2015-12-11 02:54:00,100,5,N,72,5
2015-12-11 03:24:00,110,5,N,62,5
2015-12-11 03:54:00,120,5,N,57,5
2015-12-11 04:10:00,90,5,N,77,5
2015-12-11 04:54:00,90,5,N,72,5
2015-12-11 05:40:00,100,5,N,67,5
2015-12-11 05:54:00,100,5,N,72,5
2015-12-11 06:42:00,110,5,N,57,5
2015-12-11 06:54:00,100,5,N,57,5
2015-12-11 07:54:00,110,5,N,62,5
2015-12-11 09:54:00,110,5,N,36,5
2015-12-11 10:31:00,120,5,N,51,5
2015-12-11 10:54:00,110,5,N,36,5
2015-12-11 12:20:00,120,5,N,46,5
2015-12-11 12:38:00,120,5,N,51,5
2015-12-11 12:52:00,100,5,N,31,5
2015-12-11 12:54:00,110,5,N,31,5
2015-12-11 14:54:00,110,5,N,31,5
2015-12-11 15:14:00,100,5,N,46,5
2015-12-11 15:47:00,110,5,N,51,5
2015-12-11 15:54:00,100,5,N,51,5
2015-12-11 16:33:00,90,5,N,57,5
2015-12-11 16:51:00,90,5,N,36,5
2015-12-11 16:54:00,90,5,N,36,5
2015-12-11 17:13:00,90,5,N,41,5
2015-12-11 17:26:00,90,5,N,31,5
2015-12-11 17:54:00,100,5,N,36,5
2015-12-11 18:41:00,110,5,N,41,5
2015-12-11 18:50:00,110,5,N,36,5
2015-12-11 18:54:00,120,5,N,36,5
2015-12-11 19:54:00,90,5,N,46,5
2015-12-11 20:19:00,90,5,N,62,5
2015-12-11 20:22:00,90,5,N,51,5
2015-12-11 20:54:00,90,5,N,36,5
2015-12-11 23:54:00,90,5,N,77,5
2015-12-12 00:31:00,80,5,N,82,5
2015-12-12 00:39:00,90,5,N,82,5
2015-12-12 00:54:00,90,5,N,77,5
2015-12-12 01:54:00,80,5,N,77,5
2015-12-12 02:50:00,80,5,N,82,5
2015-12-12 12:54:00,70,5,N,51,5
2015-12-12 13:54:00,70,5,N,41,5
2015-12-12 14:54:00,60,5,N,41,5
2015-12-12 16:54:00,80,5,N,36,5
2015-12-12 17:54:00,80,5,N,57,5
2015-12-13 08:54:00,60,5,N,36,5
2015-12-13 10:54:00,60,5,N,41,5
2015-12-13 23:54:00,70,5,N,62,5
2015-12-14 00:54:00,80,5,N,67,5
2015-12-14 01:40:00,60,5,N,62,5
2015-12-14 01:54:00,60,5,N,51,5
2015-12-14 02:52:00,70,5,N,77,5
2015-12-14 02:54:00,70,5,N,57,5
2015-12-14 03:11:00,80,5,N,46,5
2015-12-14 08:54:00,80,5,N,31,5
2015-12-14 09:22:00,60,5,N,46,5
2015-12-14 10:54:00,70,5,N,57,5
2015-12-14 11:54:00,80,5,N,51,5
2015-12-14 13:54:00,70,5,N,62,5
2015-12-14 15:54:00,70,5,N,51,5
2015-12-14 16:54:00,70,5,N,62,5
2015-12-14 17:54:00,80,5,N,88,5
2015-12-14 18:54:00,60,5,N,57,5
2015-12-14 22:54:00,70,5,N,82,5
2015-12-15 01:54:00,60,5,N,98,5
2015-12-15 02:54:00,80,5,N,77,5
2015-12-15 03:16:00,60,5,N,77,5
2015-12-15 04:54:00,60,5,N,93,5
2015-12-15 05:54:00,60,5,N,77,5
2015-12-15 09:54:00,60,5,N,41,5
2015-12-15 10:54:00,90,5,N,41,5
2015-12-15 11:33:00,80,5,N,51,5
2015-12-15 12:50:00,80,5,N,46,5
2015-12-15 12:54:00,80,5,N,46,5
2015-12-15 13:54:00,90,5,N,41,5
2015-12-15 14:54:00,80,5,N,41,5
2015-12-15 15:54:00,80,5,N,46,5
2015-12-15 16:41:00,80,5,N,51,5
2015-12-15 16:54:00,80,5,N,57,5
2015-12-15 19:54:00,90,5,N,51,5
2015-12-15 22:54:00,100,5,N,67,5
2015-12-16 01:54:00,110,5,N,67,5
2015-12-16 02:54:00,100,5,N,67,5
2015-12-16 04:54:00,90,5,N,77,5
2015-12-16 05:39:00,80,5,N,67,5
2015-12-16 05:54:00,100,5,N,62,5
2015-12-16 06:54:00,90,5,N,62,5
2015-12-16 12:54:00,80,5,N,46,5
2015-12-16 14:54:00,80,5,N,62,5
2015-12-16 15:54:00,100,5,N,41,5
2015-12-16 16:54:00,80,5,N,36,5
2015-12-16 17:32:00,80,5,N,41,5
2015-12-16 19:44:00,90,5,N,31,5
2015-12-16 19:54:00,80,5,N,31,5
2015-12-17 02:54:00,90,5,N,72,5
2015-12-17 03:47:00,80,5,N,77,5
2015-12-17 03:54:00,80,5,N,72,5
2015-12-17 04:38:00,70,5,N,72,5
2015-12-17 04:54:00,70,5,N,57,5
2015-12-17 12:54:00,80,5,N,26,5
2015-12-17 13:54:00,90,5,N,21,5
2015-12-17 23:54:00,80,5,N,62,5
2015-12-18 03:54:00,70,5,N,72,5
2015-12-18 04:54:00,60,5,N,57,5
2015-12-18 10:54:00,70,5,N,41,5
2015-12-18 13:54:00,50,5,N,36,5
2015-12-18 21:54:00,60,5,N,31,5
2015-12-18 22:30:00,70,5,N,46,5
2015-12-18 22:54:00,50,5,N,46,5
2015-12-19 00:54:00,60,5,N,62,5
2015-12-19 01:54:00,70,5,N,98,5
2015-12-19 02:54:00,70,5,N,72,5
2015-12-19 03:54:00,60,5,N,67,5
2015-12-19 04:54:00,60,5,N,62,5
2015-12-19 06:54:00,60,5,N,62,5
2015-12-19 07:54:00,50,5,N,51,5
2015-12-19 08:54:00,50,5,N,36,5
2015-12-19 12:54:00,50,5,N,36,5
2015-12-19 13:54:00,50,5,N,26,5
2015-12-19 14:54:00,60,5,N,51,5
2015-12-19 16:54:00,50,5,N,51,5
2015-12-19 19:54:00,60,5,N,41,5
2015-12-20 04:54:00,40,5,N,62,5
2015-12-20 05:54:00,70,5,N,46,5
2015-12-20 06:54:00,50,5,N,72,5
2015-12-20 07:54:00,70,5,N,51,5
2015-12-20 09:54:00,70,5,N,36,5
2015-12-20 10:54:00,50,5,N,51,5
2015-12-20 12:54:00,50,5,N,77,5
2015-12-20 13:54:00,70,5,N,51,5
