DATE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
2017-06-25T00:54:00,PGUM ,V030,"340,5,N,0041,5","00579,5,M,N","016093,5,N,5","+0294,5","+0267,5","10089,5"
2017-06-25T01:46:00,PGUM ,V030,"360,5,N,0051,5","01097,5,M,N","016093,5,N,5","+0310,A","+0270,A","99999,9"
2017-06-25T01:46:00,PGUM ,V030,"360,5,N,0051,5","01097,5,M,N","016093,5,N,5","+0311,5","+0267,5","99999,9"
2017-06-25T01:54:00,99999,V020,"360,1,N,0062,1","01036,1,C,N","016093,1,9,9","+0311,1","+0267,1","10084,1"
2017-06-25T02:30:00,99999,V020,"340,1,N,0051,1","00792,1,9,N","016093,1,9,9","+0300,1","+0270,1","99999,9"
2017-06-25T02:30:00,99999,V020,"340,1,N,0051,1","00792,1,9,N","016093,1,9,9","+0300,1","+0267,1","99999,9"
2017-06-25T02:54:00,PGUM ,V030,"030,5,N,0051,5","00792,5,M,N","016093,5,N,5","+0311,5","+0256,5","10076,5"
2017-06-25T03:04:00,99999,V020,"010,1,N,0046,1","99999,9,9,N","016093,1,9,9","+0310,1","+0250,1","99999,9"
2017-06-25T03:04:00,99999,V020,"010,1,N,0046,1","99999,9,9,N","016093,1,9,9","+0311,1","+0250,1","99999,9"
2017-06-25T03:25:00,99999,V020,"060,1,N,0072,1","00884,1,9,N","016093,1,9,9","+0310,1","+0260,1","99999,9"
2017-06-25T03:25:00,PGUM ,V030,"060,5,N,0072,5","00884,5,M,N","016093,5,N,5","+0306,5","+0261,5","99999,9"
2017-06-25T03:54:00,PGUM ,V030,"050,5,N,0057,5","00732,5,M,N","016093,5,N,5","+0322,5","+0256,5","10073,5"
2017-06-25T04:16:00,99999,V020,"050,1,N,0046,1","00914,1,9,N","016093,1,9,9","+0310,1","+0250,1","99999,9"
2017-06-25T04:16:00,99999,V020,"050,1,N,0046,1","00914,1,9,N","016093,1,9,9","+0311,1","+0250,1","99999,9"
2017-06-25T04:54:00,PGUM ,V030,"100,5,N,0057,5","22000,5,C,N","016093,5,N,5","+0300,5","+0261,5","10074,5"
2017-06-25T05:54:00,PGUM ,V030,"350,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0300,5","+0256,5","10067,5"
2017-06-25T06:00:00,99999,V020,"350,1,N,0036,1","22000,1,9,N","016000,1,9,9","+0300,1","+0256,1","10067,1"
2017-06-25T06:25:00,99999,V020,"120,1,N,0036,1","00579,1,C,N","016093,1,9,9","+0290,1","+0260,1","99999,9"
2017-06-25T06:25:00,99999,V020,"120,1,N,0036,1","00579,1,C,N","016093,1,9,9","+0294,1","+0261,1","99999,9"
2017-06-25T06:52:00,PGUM ,V030,"110,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0290,5","+0260,5","99999,9"
2017-06-25T06:54:00,PGUM ,V030,"110,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0289,5","+0261,5","10067,5"
2017-06-25T07:54:00,PGUM ,V030,"120,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0289,5","+0256,5","10073,5"
2017-06-25T08:54:00,PGUM ,V030,"120,5,N,0026,5","01097,5,M,N","016093,5,N,5","+0283,5","+0267,5","10075,5"
2017-06-25T09:54:00,PGUM ,V030,"090,5,N,0046,5","00884,5,M,N","016093,5,N,5","+0283,5","+0267,5","10080,5"
2017-06-25T10:08:00,99999,V020,"090,1,N,0031,1","00732,1,C,N","016093,1,9,9","+0280,1","+0270,1","99999,9"
2017-06-25T10:08:00,99999,V020,"090,1,N,0031,1","00732,1,C,N","016093,1,9,9","+0278,1","+0267,1","99999,9"
2017-06-25T10:15:00,99999,V020,"080,1,N,0041,1","00610,1,9,N","016093,1,9,9","+0280,1","+0270,1","99999,9"
2017-06-25T10:15:00,PGUM ,V030,"080,5,N,0041,5","00610,5,M,N","016093,5,N,5","+0278,5","+0267,5","99999,9"
2017-06-25T10:54:00,PGUM ,V030,"110,5,N,0031,5","00488,5,M,N","016093,5,N,5","+0278,5","+0267,5","10083,5"
2017-06-25T11:36:00,99999,V020,"130,1,N,0026,1","01006,1,9,N","016093,1,9,9","+0280,1","+0270,1","99999,9"
2017-06-25T11:36:00,99999,V020,"130,1,N,0026,1","01006,1,9,N","016093,1,9,9","+0278,1","+0267,1","99999,9"
2017-06-25T11:54:00,PGUM ,V030,"120,5,N,0031,5","00975,5,M,N","016093,5,N,5","+0278,5","+0267,5","10089,5"
2017-06-25T12:00:00,99999,V020,"120,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0278,1","+0267,1","10089,1"
2017-06-25T12:33:00,99999,V020,"130,1,N,0031,1","00427,1,C,N","016093,1,9,9","+0270,1","+0260,1","99999,9"
2017-06-25T12:33:00,99999,V020,"130,1,N,0031,1","00427,1,C,N","016093,1,9,9","+0272,1","+0261,1","99999,9"
2017-06-25T12:44:00,99999,V020,"130,1,N,0041,1","00975,1,9,N","016093,1,9,9","+0270,1","+0260,1","99999,9"
2017-06-25T12:44:00,PGUM ,V030,"130,5,N,0041,5","00975,5,M,N","016093,5,N,5","+0272,5","+0261,5","99999,9"
2017-06-25T12:54:00,PGUM ,V030,"140,5,N,0046,5","01036,5,M,N","016093,5,N,5","+0272,5","+0261,5","10095,5"
2017-06-25T13:04:00,99999,V020,"150,1,N,0036,1","00488,1,C,N","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-06-25T13:04:00,99999,V020,"150,1,N,0036,1","00488,1,C,N","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-06-25T13:25:00,99999,V020,"150,1,N,0041,1","00518,1,C,N","016093,1,9,9","+0270,1","+0270,1","99999,9"
2017-06-25T13:25:00,PGUM ,V030,"150,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0272,5","+0267,5","99999,9"
2017-06-25T13:54:00,PGUM ,V030,"160,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0272,5","+0267,5","10092,5"
2017-06-25T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-06-25T14:54:00,PGUM ,V030,"130,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0272,5","+0261,5","10090,5"
2017-06-25T15:54:00,PGUM ,V030,"140,5,N,0046,5","01158,5,M,N","016093,5,N,5","+0272,5","+0261,5","10090,5"
2017-06-25T16:54:00,PGUM ,V030,"140,5,N,0051,5","22000,5,C,N","016093,5,N,5","+0272,5","+0261,5","10088,5"
2017-06-25T17:06:00,99999,V020,"140,1,N,0041,1","00671,1,9,N","016093,1,9,9","+0280,1","+0260,1","99999,9"
2017-06-25T17:06:00,99999,V020,"140,1,N,0041,1","00671,1,9,N","016093,1,9,9","+0283,1","+0256,1","99999,9"
2017-06-25T17:24:00,99999,V020,"120,1,N,0041,1","01036,1,9,N","016093,1,9,9","+0270,1","+0260,1","99999,9"
2017-06-25T17:24:00,PGUM ,V030,"120,5,N,0041,5","01036,5,M,N","016093,5,N,5","+0272,5","+0256,5","99999,9"
2017-06-25T17:54:00,PGUM ,V030,"120,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0272,5","+0256,5","10089,5"
2017-06-25T18:00:00,99999,V020,"120,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0272,1","+0256,1","10089,1"
2017-06-25T18:54:00,PGUM ,V030,"140,5,N,0046,5","22000,5,C,N","016093,5,N,5","+9999,9","+9999,9","99999,9"
2017-06-25T19:54:00,PGUM ,V030,"140,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0272,5","+0256,5","10096,5"
2017-06-25T20:17:00,99999,V020,"140,1,N,0051,1","00549,1,C,N","016093,1,9,9","+0280,1","+0260,1","99999,9"
2017-06-25T20:17:00,99999,V020,"140,1,N,0051,1","00549,1,C,N","016093,1,9,9","+0283,1","+0261,1","99999,9"
2017-06-25T20:54:00,PGUM ,V030,"150,5,N,0067,5","00549,5,M,N","016093,5,N,5","+0283,5","+0261,5","10102,5"
2017-06-25T21:01:00,99999,V020,"140,1,N,0051,1","01006,1,C,N","016093,1,9,9","+0280,1","+0250,1","99999,9"
2017-06-25T21:01:00,99999,V020,"140,1,N,0051,1","01006,1,C,N","016093,1,9,9","+0283,1","+0250,1","99999,9"
2017-06-25T21:54:00,PGUM ,V030,"160,5,N,0051,5","22000,5,C,N","016093,5,N,5","+0289,5","+0261,5","10107,5"
2017-06-25T22:54:00,PGUM ,V030,"140,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0294,5","+0261,5","10113,5"
2017-06-25T23:54:00,PGUM ,V030,"150,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0300,5","+0256,5","10111,5"
2017-06-26T00:00:00,99999,V020,"150,1,N,0051,1","22000,1,9,N","016000,1,9,9","+0300,1","+0256,1","10111,1"
2017-06-26T00:54:00,PGUM ,V030,"130,5,V,0051,5","01463,5,M,N","016093,5,N,5","+0311,5","+0261,5","10109,5"
2017-06-26T01:54:00,PGUM ,V030,"110,5,N,0051,5","22000,5,C,N","016093,5,N,5","+0311,5","+0261,5","10105,5"
2017-06-26T02:45:00,99999,V020,"120,1,N,0057,1","00640,1,C,N","016093,1,9,9","+0310,1","+0260,1","99999,9"
2017-06-26T02:45:00,99999,V020,"120,1,N,0057,1","00640,1,C,N","016093,1,9,9","+0311,1","+0256,1","99999,9"
2017-06-26T02:52:00,99999,V020,"130,1,N,0041,1","00914,1,C,N","016093,1,9,9","+0310,1","+0260,1","99999,9"
2017-06-26T02:52:00,PGUM ,V030,"130,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0310,5","+0260,5","99999,9"
2017-06-26T02:54:00,PGUM ,V030,"140,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0311,5","+0256,5","10104,5"
2017-06-26T03:54:00,PGUM ,V030,"120,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0306,5","+0250,5","10100,5"
2017-06-26T04:54:00,PGUM ,V030,"120,5,N,0062,5","00975,5,M,N","016093,5,N,5","+0306,5","+0256,5","10098,5"
2017-06-26T05:01:00,99999,V020,"150,1,N,0051,1","00762,1,9,N","016093,1,9,9","+0290,1","+0260,1","99999,9"
2017-06-26T05:01:00,99999,V020,"150,1,N,0051,1","00762,1,9,N","016093,1,9,9","+0294,1","+0261,1","99999,9"
2017-06-26T05:31:00,99999,V020,"160,1,N,0046,1","01036,1,C,N","016093,1,9,9","+0290,1","+0250,1","99999,9"
2017-06-26T05:31:00,PGUM ,V030,"160,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0294,5","+0250,5","99999,9"
2017-06-26T05:54:00,PGUM ,V030,"120,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0306,5","+0261,5","10095,5"
2017-06-26T06:00:00,99999,V020,"120,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0306,1","+0261,1","10095,1"
2017-06-26T06:54:00,PGUM ,V030,"100,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0300,5","+0256,5","99999,9"
2017-06-26T07:54:00,PGUM ,V030,"110,5,N,0062,5","00884,5,M,N","016093,5,N,5","+0289,5","+0256,5","10102,5"
2017-06-26T08:02:00,99999,V020,"130,1,N,0036,1","00884,1,C,N","016093,1,9,9","+0270,1","+0260,1","99999,9"
2017-06-26T08:02:00,99999,V020,"130,1,N,0036,1","00884,1,C,N","016093,1,9,9","+0272,1","+0256,1","99999,9"
2017-06-26T08:54:00,PGUM ,V030,"080,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0278,5","+0244,5","10108,5"
2017-06-26T09:54:00,PGUM ,V030,"090,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0278,5","+0256,5","10112,5"
2017-06-26T10:54:00,PGUM ,V030,"060,5,N,0031,5","01250,5,M,N","016093,5,N,5","+0267,5","+0261,5","10116,5"
2017-06-26T11:54:00,PGUM ,V030,"080,5,N,0031,5","22000,5,C,N","016093,5,N,5","+0272,5","+0267,5","10120,5"
2017-06-26T12:00:00,99999,V020,"080,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0272,1","+0267,1","10120,1"
2017-06-26T12:54:00,PGUM ,V030,"999,9,C,0000,5","02438,5,M,N","016093,5,N,5","+0272,5","+0261,5","10127,5"
2017-06-26T13:03:00,99999,V020,"220,1,N,0021,1","00762,1,9,N","016093,1,9,9","+0260,1","+0260,1","99999,9"
2017-06-26T13:03:00,99999,V020,"220,1,N,0021,1","00762,1,9,N","016093,1,9,9","+0261,1","+0261,1","99999,9"
2017-06-26T13:12:00,99999,V020,"999,9,C,0000,1","00671,1,C,N","016093,1,9,9","+0260,1","+0260,1","99999,9"
2017-06-26T13:12:00,PGUM ,V030,"999,9,C,0000,5","22000,5,C,N","016093,5,N,5","+0261,5","+0261,5","99999,9"
2017-06-26T13:54:00,PGUM ,V030,"300,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0261,5","+0256,5","10125,5"
2017-06-26T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-06-26T14:14:00,99999,V020,"999,9,C,0000,1","00701,1,C,N","016093,1,9,9","+0260,1","+0260,1","99999,9"
2017-06-26T14:14:00,99999,V020,"999,9,C,0000,1","00701,1,C,N","016093,1,9,9","+0256,1","+0256,1","99999,9"
2017-06-26T14:40:00,99999,V020,"330,1,N,0021,1","00914,1,C,N","016093,1,9,9","+0260,1","+0260,1","99999,9"
2017-06-26T14:40:00,PGUM ,V030,"330,5,N,0021,5","01097,5,M,N","016093,5,N,5","+0261,5","+0261,5","99999,9"
2017-06-26T14:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,C,N","016093,5,N,5","+0267,5","+0267,5","10121,5"
2017-06-26T15:54:00,PGUM ,V030,"110,5,N,0036,5","00792,5,M,N","004828,5,N,5","+0261,5","+0250,5","10114,5"
2017-06-26T16:04:00,99999,V020,"060,1,N,0021,1","00792,1,C,N","012875,1,9,9","+0260,1","+0250,1","99999,9"
2017-06-26T16:04:00,99999,V020,"060,1,N,0021,1","00792,1,C,N","012875,1,9,9","+0261,1","+0250,1","99999,9"
2017-06-26T16:54:00,PGUM ,V030,"170,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0256,5","+0250,5","10114,5"
2017-06-26T17:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0261,5","+0256,5","10113,5"
2017-06-26T18:00:00,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0261,1","+0256,1","10113,1"
2017-06-26T18:54:00,PGUM ,V030,"060,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0261,5","10111,5"
2017-06-26T19:54:00,PGUM ,V030,"140,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0261,5","+0261,5","10114,5"
2017-06-26T20:54:00,PGUM ,V030,"120,5,N,0015,5","01829,5,M,N","016093,5,N,5","+0267,5","+0261,5","10117,5"
2017-06-26T21:09:00,99999,V020,"120,1,N,0026,1","00610,1,9,N","016093,1,9,9","+0280,1","+0270,1","99999,9"
2017-06-26T21:09:00,99999,V020,"120,1,N,0026,1","00610,1,9,N","016093,1,9,9","+0278,1","+0267,1","99999,9"
2017-06-26T21:23:00,99999,V020,"100,1,N,0041,1","00579,1,C,N","016093,1,9,9","+0280,1","+0260,1","99999,9"
2017-06-26T21:23:00,PGUM ,V030,"100,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0283,5","+0261,5","99999,9"
2017-06-26T21:54:00,PGUM ,V030,"110,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0283,5","+0256,5","10124,5"
2017-06-26T22:54:00,PGUM ,V030,"100,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0278,5","+0256,5","10127,5"
2017-06-26T23:45:00,99999,V020,"090,1,N,0093,1","01433,1,C,N","003219,1,9,9","+0280,1","+0260,1","99999,9"
2017-06-26T23:45:00,99999,V020,"090,1,N,0093,1","01433,1,C,N","003219,1,9,9","+0278,1","+0256,1","99999,9"
2017-06-26T23:47:00,99999,V020,"110,1,N,0088,1","00792,1,9,N","003219,1,9,9","+0270,1","+0260,1","99999,9"
2017-06-26T23:47:00,PGUM ,V030,"110,5,N,0088,5","00792,5,M,N","003219,5,N,5","+0272,5","+0256,5","99999,9"
2017-06-26T23:54:00,PGUM ,V030,"120,5,N,0031,5","00792,5,M,N","016093,5,N,5","+0256,5","+0256,5","10129,5"
2017-06-27T00:00:00,99999,V020,"110,1,N,0046,1","99999,9,9,N","016000,1,9,9","+0270,1","+0260,1","99999,9"
2017-06-27T00:01:00,99999,V020,"110,1,N,0046,1","01280,1,C,N","016093,1,9,9","+0270,1","+0260,1","99999,9"
2017-06-27T00:01:00,99999,V020,"110,1,N,0046,1","01280,1,C,N","016093,1,9,9","+0272,1","+0261,1","99999,9"
2017-06-27T00:54:00,PGUM ,V030,"110,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0289,5","+0261,5","10124,5"
2017-06-27T01:54:00,PGUM ,V030,"090,5,N,0051,5","03048,5,M,N","016093,5,N,5","+0278,5","+0261,5","10124,5"
2017-06-27T02:54:00,PGUM ,V030,"090,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0306,5","+0256,5","10116,5"
2017-06-27T03:34:00,99999,V020,"110,1,N,0062,1","00792,1,9,N","016093,1,9,9","+0310,1","+0260,1","99999,9"
2017-06-27T03:34:00,99999,V020,"110,1,N,0062,1","00792,1,9,N","016093,1,9,9","+0306,1","+0256,1","99999,9"
2017-06-27T03:50:00,99999,V020,"120,1,N,0062,1","00732,1,C,N","016093,1,9,9","+0280,1","+0270,1","99999,9"
2017-06-27T03:50:00,PGUM ,V030,"120,5,N,0062,5","03353,5,M,N","016093,5,N,5","+0280,5","+0270,5","99999,9"
2017-06-27T03:54:00,PGUM ,V030,"110,5,N,0077,5","22000,5,C,N","016093,5,N,5","+0289,5","+0267,5","10116,5"
2017-06-27T04:54:00,PGUM ,V030,"110,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0300,5","+0256,5","10113,5"
2017-06-27T05:54:00,PGUM ,V030,"140,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0278,5","+0233,5","10112,5"
2017-06-27T06:00:00,99999,V020,"140,1,N,0051,1","22000,1,9,N","016000,1,9,9","+0278,1","+0233,1","10112,1"
2017-06-27T06:54:00,PGUM ,V030,"130,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0289,5","+0250,5","10110,5"
2017-06-27T07:54:00,PGUM ,V030,"110,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0300,5","+0256,5","10109,5"
2017-06-27T08:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0267,5","+0256,5","10117,5"
2017-06-27T09:54:00,PGUM ,V030,"070,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0278,5","+0261,5","10124,5"
2017-06-27T10:54:00,PGUM ,V030,"090,5,N,0031,5","22000,5,C,N","016093,5,N,5","+0272,5","+0256,5","10129,5"
2017-06-27T11:54:00,PGUM ,V030,"070,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0278,5","+0256,5","10135,5"
2017-06-27T12:00:00,99999,V020,"070,1,N,0036,1","22000,1,9,N","016000,1,9,9","+0278,1","+0256,1","10135,1"
2017-06-27T12:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0278,5","+0256,5","10131,5"
2017-06-27T13:54:00,PGUM ,V030,"090,5,N,0031,5","01189,5,M,N","016093,5,N,5","+0261,5","+0239,5","10129,5"
2017-06-27T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-06-27T14:54:00,PGUM ,V030,"100,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0267,5","+0239,5","10120,5"
2017-06-27T15:54:00,PGUM ,V030,"090,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0272,5","+0256,5","10118,5"
2017-06-27T16:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0278,5","+0250,5","10115,5"
2017-06-27T17:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0272,5","+0256,5","10112,5"
2017-06-27T18:00:00,99999,V020,"090,1,N,0036,1","22000,1,9,N","016000,1,9,9","+0272,1","+0256,1","10112,1"
2017-06-27T18:54:00,PGUM ,V030,"090,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0272,5","+0250,5","10114,5"
2017-06-27T19:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0272,5","+0256,5","10117,5"
2017-06-27T20:33:00,99999,V020,"100,1,N,0036,1","00579,1,C,N","016093,1,9,9","+0280,1","+0260,1","99999,9"
2017-06-27T20:33:00,99999,V020,"100,1,N,0036,1","00579,1,C,N","016093,1,9,9","+0278,1","+0256,1","99999,9"
2017-06-27T20:44:00,99999,V020,"100,1,N,0036,1","01219,1,9,N","016093,1,9,9","+0270,1","+0240,1","99999,9"
2017-06-27T20:44:00,PGUM ,V030,"100,5,N,0036,5","01219,5,M,N","016093,5,N,5","+0267,5","+0244,5","99999,9"
2017-06-27T20:54:00,PGUM ,V030,"090,5,N,0031,5","22000,5,C,N","016093,5,N,5","+0267,5","+0250,5","10122,5"
2017-06-27T21:54:00,PGUM ,V030,"090,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0289,5","+0256,5","10126,5"
2017-06-27T22:54:00,PGUM ,V030,"090,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0294,5","+0256,5","10126,5"
2017-06-27T23:54:00,PGUM ,V030,"090,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0306,5","+0244,5","10125,5"
2017-06-28T00:00:00,99999,V020,"090,1,N,0057,1","22000,1,9,N","016000,1,9,9","+0306,1","+0244,1","10125,1"
2017-06-28T00:34:00,99999,V020,"090,1,N,0051,1","00853,1,9,N","016093,1,9,9","+0310,1","+0260,1","99999,9"
2017-06-28T00:34:00,99999,V020,"090,1,N,0051,1","00853,1,9,N","016093,1,9,9","+0306,1","+0256,1","99999,9"
2017-06-28T00:41:00,99999,V020,"100,1,N,0062,1","00853,1,C,N","016093,1,9,9","+0310,1","+0260,1","99999,9"
2017-06-28T00:41:00,PGUM ,V030,"100,5,N,0062,5","22000,5,C,N","016093,5,N,5","+0311,5","+0256,5","99999,9"
2017-06-28T00:54:00,PGUM ,V030,"100,5,N,0062,5","22000,5,C,N","016093,5,N,5","+0306,5","+0256,5","10126,5"
2017-06-28T01:49:00,99999,V020,"050,1,N,0057,1","01067,1,9,N","003219,1,9,9","+0270,1","+0240,1","99999,9"
2017-06-28T01:49:00,99999,V020,"050,1,N,0057,1","01067,1,9,N","003219,1,9,9","+0270,1","+0240,1","99999,9"
2017-06-28T01:52:00,PGUM ,V030,"070,5,V,0046,5","00640,5,M,N","003219,5,N,5","+0260,5","+0230,5","99999,9"
2017-06-28T01:54:00,PGUM ,V030,"999,9,V,0015,5","00640,5,M,N","003219,5,N,5","+0250,5","+0233,5","10123,5"
2017-06-28T02:01:00,99999,V020,"999,9,V,0015,1","00640,1,C,N","016093,1,9,9","+0260,1","+0240,1","99999,9"
2017-06-28T02:01:00,99999,V020,"999,9,V,0015,1","00640,1,C,N","016093,1,9,9","+0261,1","+0239,1","99999,9"
2017-06-28T02:08:00,99999,V020,"100,1,N,0031,1","01097,1,9,N","016093,1,9,9","+0270,1","+0250,1","99999,9"
2017-06-28T02:08:00,PGUM ,V030,"100,5,N,0031,5","01097,5,M,N","016093,5,N,5","+0272,5","+0250,5","99999,9"
2017-06-28T02:54:00,PGUM ,V030,"060,5,N,0082,5","22000,5,C,N","016093,5,N,5","+0283,5","+0261,5","10118,5"
2017-06-28T03:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0289,5","+0261,5","10107,5"
2017-06-28T04:54:00,PGUM ,V030,"060,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0300,5","+0256,5","10104,5"
2017-06-28T05:54:00,PGUM ,V030,"080,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0300,5","+0244,5","10102,5"
2017-06-28T06:00:00,99999,V020,"080,1,N,0046,1","99999,9,9,N","016000,1,9,9","+0300,1","+0244,1","10102,1"
2017-06-28T06:54:00,PGUM ,V030,"090,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0289,5","+0244,5","10102,5"
2017-06-28T07:54:00,PGUM ,V030,"090,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0289,5","+0250,5","10107,5"
2017-06-28T08:54:00,PGUM ,V030,"090,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0283,5","+0256,5","10112,5"
2017-06-28T09:54:00,PGUM ,V030,"090,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0283,5","+0261,5","10120,5"
2017-06-28T10:54:00,PGUM ,V030,"080,5,N,0031,5","22000,5,9,N","016090,P,N,5","+0278,5","+0261,5","10122,5"
2017-06-28T11:54:00,PGUM ,V030,"070,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0278,5","+0256,5","10123,5"
2017-06-28T12:00:00,99999,V020,"070,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0278,1","+0256,1","10123,1"
2017-06-28T12:54:00,PGUM ,V030,"080,5,N,0057,5","22000,5,C,N","016093,5,N,5","+0272,5","+0244,5","10125,5"
2017-06-28T13:54:00,PGUM ,V030,"090,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0272,5","+0261,5","10123,5"
2017-06-28T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-06-28T14:48:00,99999,V020,"050,1,N,0108,1","00518,1,C,N","004023,1,9,9","+0270,1","+0260,1","99999,9"
2017-06-28T14:48:00,99999,V020,"050,1,N,0108,1","00518,1,C,N","004023,1,9,9","+0270,1","+0260,1","99999,9"
2017-06-28T14:49:00,PGUM ,V030,"050,5,N,0093,5","00518,5,M,N","003219,5,N,5","+0261,5","+0250,5","10113,5"
2017-06-28T14:59:00,99999,V020,"100,1,N,0036,1","00823,1,9,N","009656,1,9,9","+0260,1","+0240,1","99999,9"
2017-06-28T14:59:00,PGUM ,V030,"100,5,N,0036,5","00823,5,M,N","009656,5,N,5","+0261,5","+0244,5","99999,9"
2017-06-28T15:38:00,99999,V020,"070,1,N,0041,1","01006,1,C,N","016093,1,9,9","+0270,1","+0260,1","99999,9"
2017-06-28T15:38:00,99999,V020,"070,1,N,0041,1","01006,1,C,N","016093,1,9,9","+0267,1","+0261,1","99999,9"
2017-06-28T15:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0272,5","+0256,5","10106,5"
2017-06-28T16:54:00,PGUM ,V030,"090,5,N,0051,5","03658,5,M,N","012875,5,N,5","+0261,5","+0250,5","10106,5"
2017-06-28T17:54:00,PGUM ,V030,"100,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0261,5","+0256,5","10099,5"
2017-06-28T18:00:00,99999,V020,"100,1,N,0046,1","22000,1,9,N","016000,1,9,9","+0261,1","+0256,1","10099,1"
2017-06-28T18:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","012875,5,N,5","+0239,5","+0239,5","10103,5"
2017-06-28T19:54:00,PGUM ,V030,"340,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0250,5","+0250,5","10107,5"
2017-06-28T20:54:00,PGUM ,V030,"360,5,N,0021,5","22000,5,C,N","016093,5,N,5","+0261,5","+0256,5","10114,5"
2017-06-28T21:54:00,PGUM ,V030,"100,5,N,0015,5","01128,5,M,N","016093,5,N,5","+0272,5","+0261,5","10120,5"
